1276bffa342a94fb,vox\scripted\operators\sims\vox_sims_ss_rcxd_threat_03.rn75.pc.bp.snd
1d3413244244ba7e,vox\scripted\zm_operators\wrth\vox_wrth_zm_se_kill_mult_heal_aura_02.rn75.pc.bp.snd
17771a6f446acd82,vox\scripted\operators\bdzr\vox_bdzr_ss_recon_threat_alt_00.rn75.pc.bp.snd
6dfd1e814ab58276,vox\scripted\ping\hdsn\vox_hdsn_zm_ping_item_salvage_00.rn75.pc.bp.snd
f2de0402f2f279a,vox\scripted\ping\naga\vox_naga_ping_item_ss_cuav_01.rn75.pc.bp.snd
7e96d7b33bf608e0,vox\scripted\ping\frs2\vox_frs2_ping_item_ammo_01.rn75.pc.bp.snd
5acff6dc456582a,vox\scripted\operators\gstf\vox_gstf_eq_gas_dstr_01.rn75.pc.bp.snd
7303f60e52d3bf94,vox\scripted\mrs2\vox_mrs2_exert_mant_heavy_04.rn75.pc.bp.snd
207c0ca7d68d405,vox\scripted\mpl\abnd\vox_abnd_dty_ft_wiped_friendly_02.rn75.pc.bp.snd
12a224e6fca8d27e,vox\scripted\mpl\adgi\vox_adgi_round_win_streak_3_01.rn75.pc.bp.snd
575a49c8a0944f6e,vox\scripted\mpl\bta1\vox_bta1_ss_missile_trrt_trgt_gunship_00.rn75.pc.bp.snd
81065017b3b469d,vox\scripted\ping\jckl\vox_jckl_zm_ping_item_tactical_mystery_box_01.rn75.pc.bp.snd
45a773f1ee9697ac,vox\scripted\mpl\ahva\vox_ahva_war_round_end_losing_01.rn75.pc.bp.snd
64bc187d7e699df,vox\scripted\zm_operators\adlr\vox_adlr_zm_revive_revive_response_03.rn75.pc.bp.snd
15d837a013af3799,vox\scripted\rmbo\vox_rmbo_exert_underwater_drown_01.rn75.pc.bp.snd
6ff9250fafa3dc23,vox\scripted\cp_cuban_crisis\vox_cp_cbcr_01400_park_belluseyourc4_bf.pn75.pc.bp.snd
16d5767185ea8022,vox\scripted\mpl\ami6\vox_ami6_dty_score_50_01.rn75.pc.bp.snd
68625ecfa77bdda3,vox\scripted\mpl\anme\vox_anme_dty_rad_recede_00.rn75.pc.bp.snd
2531ad93b5ca1764,vox\scripted\ping\bakr\vox_bakr_ping_need_item_ammo_special_00.rn75.pc.bp.snd
6848049cf0e0316d,vox\scripted\mpl\abnd\vox_abnd_ss_care_enemy_arrive_mult_00.rn75.pc.bp.snd
20e3d437b438b1df,vox\systems\cp_battle\masn\vox_masn_got_em_0.rn75.pc.bp.snd
2911911acc4d611d,vox\scripted\wolf\vox_wolf_exert_melee_light_04.rn75.pc.bp.snd
11b8fe68a98ee6cb,vox\scripted\ping\jckl\vox_jckl_ping_objective_01.rn75.pc.bp.snd
13e1bde598f535c,vox\scripted\antv\vox_antv_exert_suppressed_04.rn75.pc.bp.snd
23d08be7e0c3f694,vox\scripted\zm_operators\hdsn\vox_hdsn_zm_se_kill_mult_streak_10_06.rn75.pc.bp.snd
4e4af28005e9b696,vox\scripted\mrs3\vox_mrs3_exert_punch_take_06.rn75.pc.bp.snd
565971c68287c5f1,vox\scripted\operators\stry\vox_stry_se_kill_veh_01.rn75.pc.bp.snd
2ea7232623a4b9d1,vox\scripted\ping\sims\vox_sims_ping_enemy_gear_tactical_listen_00.rn75.pc.bp.snd
2b60fca72801f493,vox\scripted\ptnv\vox_ptnv_exert_razor_wire_03.rn75.pc.bp.snd
38870c9d00783f7,vox\scripted\zm_operators\wood\vox_wood_zm_pick_up_box_self_revive_04.rn75.pc.bp.snd
6cde1584c72cfa88,vox\scripted\mpl\bta1\vox_bta1_ss_missile_trrt_dstr_mult_00.rn75.pc.bp.snd
4bac027815dd829e,vox\scripted\ping\grca\vox_grca_ping_item_ss_jet_fighter_01.rn75.pc.bp.snd
105be5af999701d1,vox\scripted\ping\ptnv\vox_ptnv_zm_ping_item_tactical_wall_buy_01.rn75.pc.bp.snd
7c3aa4f513f582c6,vox\scripted\ping\naga\vox_naga_ping_danger_105_01.rn75.pc.bp.snd
aef74be9b45d6c9,vox\scripted\operators\beck\vox_beck_eq_landmine_threat_00.rn75.pc.bp.snd
42ab770ce55acf69,vox\scripted\operators\sims\vox_sims_eq_satchel_use_03.rn75.pc.bp.snd
c05b4bf020eded1,vox\scripted\mpl\adgi\vox_adgi_dty_rad_recede_02.rn75.pc.bp.snd
3def59126afd90db,vox\scripted\zm_operators\ktsn\vox_ktsn_zm_pick_up_weapon_lmg_05.rn75.pc.bp.snd
6d4485b51f4343d6,vox\scripted\operators\mrs1\vox_mrs1_eq_smoke_use_01.rn75.pc.bp.snd
40fb2786a1974e01,vox\scripted\zm_operators\maxi\vox_maxi_zm_pick_up_weapon_sniper_rifle_01.rn75.pc.bp.snd
69ce78a80e88f1d7,vox\scripted\zm_operators\mrs1\vox_mrs1_zm_se_kill_mult_monkey_00.rn75.pc.bp.snd
536646500be01b9c,vox\scripted\ping\weav\vox_weav_zm_ping_ntrct_trap_00.rn75.pc.bp.snd
35b7ee2b28345d6d,vox\scripted\ping\kngs\vox_kngs_ping_item_armor_01.rn75.pc.bp.snd
6194e070cbf4e08b,vox\scripted\ping\stch\vox_stch_callout_base_social_thank_02.rn75.pc.bp.snd
7fb90191ff2d93fb,vox\scripted\cp_rus_kgb\vox_cp_rkgb_09252_rmc2_withenoughsugar_0c.rn75.pc.bp.snd
28f3db2db815ebaa,vox\scripted\cp_ger_stakeout\vox_cp_stkt_09300_gfc1_normallymyhusba_73.pn75.pc.bp.snd
48477c09da663df5,vox\scripted\operators\mrs2\vox_mrs2_ss_grenade_launcher_threat_01.rn75.pc.bp.snd
3a671dfeba3d44b3,vox\scripted\operators\hdsn\vox_hdsn_eq_stim_shot_threat_00.rn75.pc.bp.snd
25791818d5013966,vox\scripted\adlr\vox_adlr_exert_suppressed_02.rn75.pc.bp.snd
52a4ffed39bba60f,vox\scripted\cp_nam_prisoner\vox_cp_prsn_14100_adlr_bellsstoppedtal_44_f.pn75.pc.bp.snd
2a6db765802b047f,vox\scripted\cp_amerika\vox_cp_amrk_02900_wood_fuckshootthoset_7c.pn75.pc.bp.snd
37842d08d852d423,vox\scripted\zm_operators\wolf\vox_wolf_zm_pick_up_weapon_generic_04.rn75.pc.bp.snd
76bbaad6efb23420,vox\scripted\operators\wolf\vox_wolf_eq_smoke_threat_00.rn75.pc.bp.snd
6fc609045df94a78,vox\systems\cp_battle\masn\vox_masn_cover_my_ass_0.rn75.pc.bp.snd
6186d4b5ea22f911,vox\scripted\cp_cuban_crisis\vox_cp_cbcr_02400_lazr_nexttimedontdot_aa.pn75.pc.bp.snd
2914792d4452fb23,vox\scripted\operators\lazr\vox_lazr_threat_infantry_fm_04.rn75.pc.bp.snd
1b946ac81b40264f,vox\scripted\operators\masn\vox_masn_ss_lgt_chop_threat_00.rn75.pc.bp.snd
3db5b3d3434fe430,vox\scripted\ping\ptnv\vox_ptnv_ping_item_armor_02.rn75.pc.bp.snd
c163c894a9acef3,vox\scripted\zm_operators\beck\vox_beck_zm_revive_downed_07.rn75.pc.bp.snd
410412e4eefc6345,vox\scripted\ping\stry\vox_stry_ping_danger_255_00.rn75.pc.bp.snd
65cbd74a896da653,vox\scripted\operators\naga\vox_naga_ss_flamethrower_dstr_01.rn75.pc.bp.snd
3294f4d4a859e949,vox\scripted\mpl\ami6\vox_ami6_control_cap_c_def_00.rn75.pc.bp.snd
640eb4e15e121421,vox\scripted\cp_takedown\vox_cp_tdwn_03200_dmc1_atleasthegivesu_26.rn75.pc.bp.snd
c6e7fe3805949f0,vox\scripted\lazr\vox_lazr_exert_punch_give_02.rn75.pc.bp.snd
511c8349441f07c4,vox\scripted\operators\hdsn\vox_hdsn_ss_napalm_use_01.rn75.pc.bp.snd
169cce3cc414fccb,vox\scripted\operators\grca\vox_grca_se_kill_mult_semtex_01.rn75.pc.bp.snd
5f8b10c21371bbb5,vox\scripted\ping\stch\vox_stch_ping_item_ss_uav_01.rn75.pc.bp.snd
f0bcdb4dff841d1,vox\scripted\weav\vox_weav_exert_death_veh_hit_01.rn75.pc.bp.snd
3ea8ac4b2e0bcfa5,vox\scripted\mpl\ahva\vox_ahva_dom_secured_c_00.rn75.pc.bp.snd
6a7a1d9501bad1dc,vox\scripted\operators\wood\vox_wood_se_kill_mult_listen_01.rn75.pc.bp.snd
3dd4efdb8e3a96c,vox\scripted\cp_rus_kgb\vox_cp_rkgb_09325_rmc3_doeshecomehereo_7b.rn75.pc.bp.snd
15d36a719d7fbaf,vox\scripted\cp_yamantau\vox_cp_ymnt_01600_wood_copythatstay_b5.pn75.pc.bp.snd
6594776a2e6b16fd,vox\scripted\operators\zyna\vox_zyna_threat_infantry_04.rn75.pc.bp.snd
5691204bd942dab8,vox\scripted\ping\bdzr\vox_bdzr_ping_location_ack_00.rn75.pc.bp.snd
6f15da77c99ff64a,vox\scripted\ping\fuze\vox_fuze_zm_ping_perk_generic_01.rn75.pc.bp.snd
5c10eed18916d860,vox\scripted\beck\vox_beck_exert_melee_light_03.rn75.pc.bp.snd
52f39ca3438b969d,vox\scripted\mpl\abnd\vox_abnd_dom_secured_e_00.rn75.pc.bp.snd
542dd694695bf827,vox\scripted\ping\stch\vox_stch_zm_ping_support_gen_00.rn75.pc.bp.snd
13213cad58ea722c,vox\scripted\mpl\ami6\vox_ami6_sat_link_establish_g_enemy_01.rn75.pc.bp.snd
49e4012c6384993f,vox\scripted\zm_operators\mrs2\vox_mrs2_zm_se_kill_mult_one_shot_02.rn75.pc.bp.snd
7d110fd7ceae5f9a,vox\scripted\operators\grca\vox_grca_ss_strafe_dstr_03.rn75.pc.bp.snd
72162dc7a2fd0550,vox\scripted\cp_nam_prisoner\vox_cp_prsn_08800_adlr_afewallieswerep_62_m.pn75.pc.bp.snd
6a9ba30b602c19d3,vox\scripted\mpl\ncm4\vox_ncm4_ss_ctrl_missile_kill_3_00.rn75.pc.bp.snd
4d21f623c37d46f0,vox\scripted\operators\sims\vox_sims_eq_frag_use_02.rn75.pc.bp.snd
62c4ac0ef11229fd,vox\scripted\ping\kngs\vox_kngs_ping_objective_flag_00.rn75.pc.bp.snd
5f01832f377939f1,vox\scripted\operators\ktsn\vox_ktsn_se_kill_comeback_01.rn75.pc.bp.snd
253747712f9353b3,vox\scripted\operators\beck\vox_beck_kill_team_warn_01.rn75.pc.bp.snd
278c3a4fe9f49a04,vox\scripted\ping\zyna\vox_zyna_ping_item_veh_fav_00.rn75.pc.bp.snd
1f8ea0479d7df680,vox\scripted\ping\mrs2\vox_mrs2_ping_item_attach_00.rn75.pc.bp.snd
654adec01b34d46d,vox\scripted\operators\zyna\vox_zyna_ss_recon_dstr_alt_00.rn75.pc.bp.snd
21df721ca2f6268b,vox\scripted\zm_operators\wrth\vox_wrth_zm_pick_up_weapon_ray_gun_06.rn75.pc.bp.snd
dc7994ac93ff465,vox\scripted\mpl\ahva\vox_ahva_drp_they_drop_death_00.rn75.pc.bp.snd
7cedbd43f4728e5e,vox\scripted\zm_operators\ktsn\vox_ktsn_zm_se_kill_mult_streak_5_04.rn75.pc.bp.snd
567189e45fdadf6e,vox\scripted\mpl\anbo\vox_anbo_bb_drp_start_hardcore_00.rn75.pc.bp.snd
40bc1b03d95d267b,vox\scripted\ping\stch\vox_stch_zm_ping_item_aetherium_00.rn75.pc.bp.snd
c7b6995bbbd0960,vox\scripted\ping\kngt\vox_kngt_ping_item_self_rev_01.rn75.pc.bp.snd
2dab41156fa4b2c9,vox\scripted\frs1\vox_frs1_exert_electro_03.rn75.pc.bp.snd
796b675d75a73a63,vox\scripted\cp_yamantau\vox_cp_ymnt_01200_wood_goodkill_83.pn75.pc.bp.snd
7e0039e260331c,vox\scripted\ping\ktsn\vox_ktsn_ping_gear_tactical_listen_00.rn75.pc.bp.snd
6b1d87ce24f075cd,vox\scripted\ping\wood\vox_wood_zm_ping_perk_mule_kick_01.rn75.pc.bp.snd
54fff19f57d7c792,vox\scripted\mpl\abnd\vox_abnd_infect_lives_low_enemy_00.rn75.pc.bp.snd
4c2cda858fa3522e,vox\scripted\ping\masn\vox_masn_ping_item_uranium_pouch_00.rn75.pc.bp.snd
34b223d4601ae43,vox\scripted\zm_operators\antv\vox_antv_zm_pick_up_weapon_assault_rifle_09.rn75.pc.bp.snd
2e5d7d155f6059b1,vox\scripted\ping\wood\vox_wood_ping_item_gun_launcher_01.rn75.pc.bp.snd
475db65b922152d1,vox\scripted\operators\adlr\vox_adlr_ss_lgt_chop_dstr_01.rn75.pc.bp.snd
6f07d91d8e6221b5,vox\scripted\mpl\ami6\vox_ami6_cntrl_take_final_tgts_mult_ofs_03.rn75.pc.bp.snd
f459cc3d4216a0f,vox\scripted\zm_operators\stch\vox_stch_zm_pick_up_weapon_ray_gun_00.rn75.pc.bp.snd
5138e3958aa243bc,vox\scripted\ping\adlr\vox_adlr_ping_danger_165_01.rn75.pc.bp.snd
7aa75dc7d1cb971a,vox\scripted\cp_rus_kgb\vox_cp_rkgb_09300_rfc1_okaysighareyous_d7.rn75.pc.bp.snd
781dcf00fbab15fb,vox\scripted\zm_operators\hdsn\vox_hdsn_zm_se_kill_mult_melee_03.rn75.pc.bp.snd
3640ec81ba439445,vox\scripted\sala\vox_sala_exert_underwater_drown_03.rn75.pc.bp.snd
6281f79edc84fd90,vox\scripted\mpl\anme\vox_anme_dom_near_losing_03.rn75.pc.bp.snd
97e6bdacabf060,vox\scripted\zm_operators\stch\vox_stch_zm_se_kill_special_04.rn75.pc.bp.snd
2b890a79ee1d9fb9,vox\scripted\zm_operators\adlr\vox_adlr_zm_eq_generic_use_fail_03.rn75.pc.bp.snd
5a720e958233a2c3,vox\scripted\mpl\anbo\vox_anbo_koth_lost_01.rn75.pc.bp.snd
7e8bbeea648d46de,vox\scripted\mpl\njf1\vox_njf1_ss_jet_fighter_engage_01.rn75.pc.bp.snd
5092ee3c1adacb3a,vox\scripted\ping\wolf\vox_wolf_ping_danger_240_01.rn75.pc.bp.snd
1d7d9e73a53347d9,vox\scripted\mpl\ulc1\vox_ulc1_ss_lgt_chop_arrive_03.rn75.pc.bp.snd
1b03e1c7bb5fd60f,vox\scripted\cp_amerika\vox_cp_amrk_02800_bbby_iquestionyourli_af.pn75.pc.bp.snd
14e61951f9fd294d,vox\scripted\operators\ptnv\vox_ptnv_congrat_lrg_00.rn75.pc.bp.snd
225b11c946ffae8c,vox\scripted\mpl\ami6\vox_ami6_control_cont_all_ofs_02.rn75.pc.bp.snd
1c59e20a11636aca,vox\scripted\zm_operators\weav\vox_weav_zm_se_kill_elite_04.rn75.pc.bp.snd
24e7466298a5c45c,vox\scripted\kngs\vox_kngs_exert_melee_heavy_04.rn75.pc.bp.snd
d6496f71fb32598,vox\scripted\zm_operators\beck\vox_beck_zm_pick_up_weapon_lmg_00.rn75.pc.bp.snd
25d1867979e32914,vox\scripted\stry\vox_stry_exert_self_heal_03.rn75.pc.bp.snd
a18c2cb6ef5f820,vox\scripted\grca\vox_grca_exert_death_veh_under_03.rn75.pc.bp.snd
4adda3cc527aebea,vox\scripted\ping\adlr\vox_adlr_callout_base_form_up_03.rn75.pc.bp.snd
69e847db69a4bbef,vox\scripted\zm_operators\kngt\vox_kngt_zm_revive_revive_response_05.rn75.pc.bp.snd
567dc750b014019c,vox\scripted\ping\zyna\vox_zyna_ping_item_gun_handgun_01.rn75.pc.bp.snd
795f5a9a2be9edd,vox\scripted\operators\ktsn\vox_ktsn_ss_strafe_dstr_02.rn75.pc.bp.snd
6aa4924b2df04eb6,vox\scripted\zm_operators\zyna\vox_zyna_zm_se_kill_elite_02.rn75.pc.bp.snd
707f842c315be033,vox\scripted\cp_ger_stakeout\vox_cp_stkt_11425_krus_what_bc.pn75.pc.bp.snd
2c5d296e2fa3203f,vox\scripted\mpl\anme\vox_anme_control_taking_c_ofs_03.rn75.pc.bp.snd
369419a328668c25,vox\scripted\zm_operators\wrth\vox_wrth_zm_se_kill_special_03.rn75.pc.bp.snd
7c1ae222708f8851,vox\scripted\zm_operators\wolf\vox_wolf_zm_pick_up_weapon_assault_rifle_09.rn75.pc.bp.snd
5aab62cf0ae4cc03,vox\scripted\operators\frs1\vox_frs1_ss_chop_gun_threat_01.rn75.pc.bp.snd
2e8e9af0a754f2c,vox\scripted\adlr\vox_adlr_exert_electro_00.rn75.pc.bp.snd
37fd1f8eda3876b4,vox\scripted\operators\masn\vox_masn_ss_recon_use_alt_01.rn75.pc.bp.snd
56afd453b84bfa1b,vox\scripted\cp_nam_prisoner\vox_cp_prsn_01000_adlr_youwentinunarme_83_f.pn75.pc.bp.snd
4b8a6b5d5467f1c0,vox\scripted\mpl\anbo\vox_anbo_war_lost_theirs_00.rn75.pc.bp.snd
2e66367b78edafdb,vox\scripted\operators\rvas\vox_rvas_eq_missile_trrt_threat_01.rn75.pc.bp.snd
47452fa5751b871d,vox\scripted\mpl\ussr\vox_ussr_ss_chop_gun_kill_3_01.rn75.pc.bp.snd
57492c2ad9d80514,vox\scripted\maxi\vox_maxi_exert_death_06.rn75.pc.bp.snd
68c2542e2c1646b6,vox\scripted\antv\vox_antv_exert_death_04.rn75.pc.bp.snd
16a64bffc0fc109c,vox\scripted\zm_operators\kngt\vox_kngt_zm_pick_up_weapon_smg_03.rn75.pc.bp.snd
2c87dd6b1178c60b,vox\scripted\zm_operators\park\vox_park_zm_pick_up_weapon_ww_generic_03.rn75.pc.bp.snd
20ecede37f7fcd35,vox\scripted\beck\vox_beck_exert_suppressed_01.rn75.pc.bp.snd
6e3b7b4ad24ce2b1,vox\scripted\mpl\ahva\vox_ahva_dom_lost_a_01.rn75.pc.bp.snd
7b999981b3c71653,vox\scripted\cp_amerika\vox_cp_amrk_02800_bbby_wedonthaveavega_dc.pn75.pc.bp.snd
70682e94d95f5e36,vox\scripted\ping\rvas\vox_rvas_ping_item_lethal_satchel_00.rn75.pc.bp.snd
27b92428bdb1fc84,vox\scripted\ptnv\vox_ptnv_exert_death_veh_under_01.rn75.pc.bp.snd
1437b6a1e2097272,vox\scripted\mrs1\vox_mrs1_exert_throw_02.rn75.pc.bp.snd
1ef004d3b1442626,vox\scripted\operators\mrs3\vox_mrs3_eq_missile_trrt_dstr_01.rn75.pc.bp.snd
71e27dd4301e825f,vox\scripted\mrs1\vox_mrs1_exert_melee_light_00.rn75.pc.bp.snd
799f49d101a3f11,vox\scripted\zm_operators\gstf\vox_gstf_zm_kill_zombie_generic_05.rn75.pc.bp.snd
75d693260719db07,vox\scripted\zm_operators\park\vox_park_zm_pick_up_weapon_ww_generic_10.rn75.pc.bp.snd
fd01913d15b129f,vox\scripted\wood\vox_wood_exert_gas_gag_00.rn75.pc.bp.snd
6b136655fd049f4b,vox\scripted\operators\jckl\vox_jckl_spawn_sqd_02.rn75.pc.bp.snd
1c816219f7f712c6,vox\scripted\operators\jckl\vox_jckl_ss_death_machine_use_02.rn75.pc.bp.snd
593297daf62339e1,vox\scripted\bdzr\vox_bdzr_exert_razor_wire_01.rn75.pc.bp.snd
21762032e7fddd1a,vox\scripted\operators\weav\vox_weav_se_kill_survivor_01.rn75.pc.bp.snd
ef349246a07c1ec,vox\systems\cp_battle\rus1\vox_rus1_we_ve_got_contact_0.rn75.pc.bp.snd
5e61b270f38bbab0,vox\scripted\jckl\vox_jckl_exert_punch_give_00.rn75.pc.bp.snd
23602c5b51365171,vox\scripted\operators\gstf\vox_gstf_ss_uav_dstr_01.rn75.pc.bp.snd
23b0da478010e927,vox\scripted\ping\grca\vox_grca_ping_item_ss_rcxd_00.rn75.pc.bp.snd
79ce6401ee267239,vox\scripted\ping\ptnv\vox_ptnv_ping_enemy_gear_lethal_01.rn75.pc.bp.snd
73a5446cbf6f7a1e,vox\systems\cp_battle\masn\vox_masn_i_m_out_reloading_0.rn75.pc.bp.snd
3dd98fc7af0b3812,vox\scripted\mpl\bta1\vox_bta1_ss_gunship_time_out_pilot_1_00.rn75.pc.bp.snd
11009f9666f2b847,vox\scripted\cp_amerika\vox_cp_amrk_01000_wood_shitparkidplann_30.pn75.pc.bp.snd
494bdcb0e2f418d0,vox\scripted\wood\vox_wood_exert_death_11.rn75.pc.bp.snd
5cd6701be6bba174,vox\scripted\operators\grca\vox_grca_ss_hand_cannon_dstr_03.rn75.pc.bp.snd
4caee227495155a8,vox\scripted\zm_operators\stch\vox_stch_zm_pick_up_weapon_sniper_rifle_06.rn75.pc.bp.snd
3cd4bc87da693409,vox\scripted\zm_operators\mcln\vox_mcln_zm_se_kill_mult_one_shot_00.rn75.pc.bp.snd
79de544523aa9552,vox\scripted\zm_operators\frs1\vox_frs1_zm_se_kill_mult_ww_ancient_03.rn75.pc.bp.snd
69e9e38c5cc68ce0,vox\scripted\operators\ktsn\vox_ktsn_se_kill_streak_25_01.rn75.pc.bp.snd
5e76102fc4f9620,vox\scripted\zm_operators\prce\vox_prce_zm_pick_up_weapon_generic_07.rn75.pc.bp.snd
4f13eb78df3ad7e1,vox\scripted\adlr\vox_adlr_exert_bullet_pain_04.rn75.pc.bp.snd
48e6ae271bb09a93,vox\scripted\cp_nam_prisoner\vox_cp_prsn_06500_park_iwouldntadviset_38.pn75.pc.bp.snd
7d18424d109b43e8,vox\scripted\ping\wrth\vox_wrth_callout_base_social_thank_03.rn75.pc.bp.snd
76062784be477089,vox\scripted\wrth\vox_wrth_exert_melee_light_06.rn75.pc.bp.snd
20935aaf768b398f,vox\scripted\zm_operators\antv\vox_antv_zm_pick_up_weapon_ww_generic_05.rn75.pc.bp.snd
4df41f6a4adf21b7,vox\scripted\zmb\zm_audiologs\vox_zmlg_zykv_omega_group_audiolog_03_4.rn75.pc.bp.snd
2f1c8174b0bc927,vox\scripted\zm_operators\fuze\vox_fuze_zm_se_kill_special_03.rn75.pc.bp.snd
74f46079b947e682,vox\scripted\ping\rvas\vox_rvas_ping_item_tactical_smoke_00.rn75.pc.bp.snd
4784432ec3d324b6,vox\scripted\gstf\vox_gstf_exert_death_veh_hit_00.rn75.pc.bp.snd
77488897e32723d6,vox\scripted\zm_operators\masn\vox_masn_zm_kill_zombie_headshot_07.rn75.pc.bp.snd
6544a4540f37ee53,vox\scripted\mpl\abnd\vox_abnd_dty_bomb_we_detonated_00.rn75.pc.bp.snd
7269fc933d73bc95,vox\scripted\ping\fuze\vox_fuze_zm_ping_item_tactical_mystery_box_01.rn75.pc.bp.snd
3bdbf76421660a0f,vox\scripted\jckl\vox_jckl_exert_breath_hurt_03.rn75.pc.bp.snd
6bd46a96cb8d6506,vox\scripted\zm_operators\gstf\vox_gstf_zm_kill_zombie_generic_15.rn75.pc.bp.snd
61f583ec3ef6cae5,vox\scripted\kngt\vox_kngt_exert_melee_heavy_03.rn75.pc.bp.snd
5a93a8219880f479,vox\scripted\operators\wolf\vox_wolf_ss_gunship_use_01.rn75.pc.bp.snd
4d81a29ffa8ae148,vox\scripted\operators\stch\vox_stch_ss_strafe_dstr_03.rn75.pc.bp.snd
6e07b2f4fbe2b994,vox\scripted\wrth\vox_wrth_exert_burn_dmg_00.rn75.pc.bp.snd
6098904b1da399a9,vox\scripted\operators\wood\vox_wood_ss_death_machine_dstr_03.rn75.pc.bp.snd
21ac84b2d240b000,vox\scripted\operators\antv\vox_antv_eq_molo_threat_00.rn75.pc.bp.snd
28fd7ad6b22d40e3,vox\scripted\operators\masn\vox_masn_eq_gas_use_00.rn75.pc.bp.snd
7a9b7201c49b5c4b,vox\scripted\zm_operators\mrs2\vox_mrs2_zm_revive_revive_05.rn75.pc.bp.snd
5d6f0dcd368d327d,vox\scripted\ping\maxi\vox_maxi_ping_item_tactical_smoke_01.rn75.pc.bp.snd
31afb46d9ef45749,vox\scripted\ping\zyna\vox_zyna_zm_ping_danger_special_03.rn75.pc.bp.snd
67bdfea94f46971f,vox\scripted\ping\park\vox_park_zm_ping_danger_boss_orda_02.rn75.pc.bp.snd
838d2e91aa40284,vox\scripted\prce\vox_prce_exert_melee_light_05.rn75.pc.bp.snd
34badcabdb9ad867,vox\scripted\operators\ktsn\vox_ktsn_kill_team_react_02.rn75.pc.bp.snd
3447df16c723847d,vox\scripted\cp_amerika\vox_cp_amrk_02500_wood_shootthedoors_f0.pn75.pc.bp.snd
2341dfba4b8cfee6,vox\scripted\mpl\anbo\vox_anbo_dom_secured_c_03.rn75.pc.bp.snd
ca79df79f3a72e1,vox\scripted\operators\kngs\vox_kngs_eq_ammo_pack_dstr_01.rn75.pc.bp.snd
57f83022a88ac970,vox\systems\cp_battle\vtn1\vox_vtn1_death_0.rn75.pc.bp.snd
735a56db438fe97f,vox\scripted\mpl\ncm2\vox_ncm2_ss_ctrl_missile_hit_none_02.rn75.pc.bp.snd
415778f6d06f2d0b,vox\scripted\ktsn\vox_ktsn_exert_melee_light_06.rn75.pc.bp.snd
1dda4b427b8e518e,vox\scripted\ping\jckl\vox_jckl_ping_objective_flag_01.rn75.pc.bp.snd
16ce31afc5065b7f,vox\scripted\ping\wrth\vox_wrth_ping_item_tactical_flash_00.rn75.pc.bp.snd
71edbaae15cdbb0c,vox\scripted\zm_operators\mrs2\vox_mrs2_zm_pick_up_weapon_sniper_rifle_02.rn75.pc.bp.snd
67ce690fa9a5c39b,vox\scripted\bdzr\vox_bdzr_exert_razor_wire_03.rn75.pc.bp.snd
6c4f2cc37ea70b0f,vox\scripted\lazr\vox_lazr_exert_death_veh_under_04.rn75.pc.bp.snd
2a4f2876df865fb2,vox\scripted\mpl\ahva\vox_ahva_oic_last_life_00.rn75.pc.bp.snd
28f00d03b2eab81b,vox\scripted\ping\kngt\vox_kngt_ping_danger_345_00.rn75.pc.bp.snd
6c25ef88e72587b4,vox\scripted\zm_operators\lazr\vox_lazr_zm_pick_up_weapon_shotgun_02.rn75.pc.bp.snd
77da4672ed64ae3,vox\scripted\ping\wolf\vox_wolf_callout_base_celebrat_1_00.rn75.pc.bp.snd
4422c106f39ad5f8,vox\scripted\ping\wolf\vox_wolf_ping_item_ss_uav_00.rn75.pc.bp.snd
14dee1e4c6832f7d,vox\scripted\prce\vox_prce_exert_sniper_gasp_00.rn75.pc.bp.snd
78e5ee8caa0b1eaf,vox\scripted\zm_operators\jckl\vox_jckl_zm_pick_up_weapon_sniper_rifle_05.rn75.pc.bp.snd
4abafb905db04a41,vox\systems\cp_battle\spa2\vox_spa2_incoming_grenade_0.rn75.pc.bp.snd
188d9020bffbe11a,vox\scripted\operators\wood\vox_wood_ss_hand_cannon_use_03.rn75.pc.bp.snd
403966e8f3442241,vox\scripted\mrs1\vox_mrs1_exert_death_03.rn75.pc.bp.snd
48386d0d3c8235fe,vox\scripted\operators\antv\vox_antv_congrat_lrg_01.rn75.pc.bp.snd
4213fd2d7939227,vox\scripted\operators\stry\vox_stry_se_kill_survivor_02.rn75.pc.bp.snd
196cd47ef7720cf3,vox\scripted\operators\sims\vox_sims_kill_generic_infantry_ml_00.rn75.pc.bp.snd
65b08141833b71a3,vox\scripted\mpl\adgi\vox_adgi_bb_ffa_start_hardcore_00.rn75.pc.bp.snd
1de0949058075010,vox\scripted\ping\lazr\vox_lazr_zm_ping_perk_deadshot_00.rn75.pc.bp.snd
262d348b9680ae73,vox\scripted\cp_ger_hub6\vox_cp_sh6_06300_hdsn_wrapupanythinge_65.pn75.pc.bp.snd
6cb862e353795e85,vox\scripted\zm_operators\stry\vox_stry_zm_se_kill_special_05.rn75.pc.bp.snd
7846999424941613,vox\scripted\mpl\ami6\vox_ami6_dty_bomb_we_detonated_00.rn75.pc.bp.snd
535297905e60be20,vox\scripted\operators\antv\vox_antv_ss_gunship_threat_01.rn75.pc.bp.snd
7421b955ac7489c5,vox\scripted\ping\wolf\vox_wolf_ping_item_tactical_stim_shot_00.rn75.pc.bp.snd
49dc940a2cc63eb6,vox\scripted\mpl\ahva\vox_ahva_war_zone_available_was_ours_02.rn75.pc.bp.snd
